SequenceName	ClusterNumber
EU189717|Brazil|SaoPaulo|2005-01-15	177
JX300566|Cyprus|2007-01-15	-1
KEXV01008279|Brazil|RioDeJaneiro|2014-01-15	-1
KEXV01007270|Brazil|MinasGerais|2015-01-15	-1
KEXV01037868|Brazil|Parana|2016-01-15	-1
KX887680|Brazil|Para|2015-01-15	-1
EU553067|Romania|2003-01-15	377
KEXV01034262|Brazil|Maranhao|2016-01-15	293
MN236795|Brazil|SaoPaulo|2015-01-15	74
KEXV01036966|Brazil|Pernambuco|2016-01-15	-1
KEXV01044745|Brazil|SaoPaulo|2016-01-15	-1
KJ194792|Romania|2012-01-15	-1
KEXV01036270|Brazil|Para|2017-01-15	-1
KEXV01043246|Brazil|SaoPaulo|2016-01-15	-1
KEXV01035992|Brazil|Para|2016-01-15	-1
KEXV01031456|Brazil|Alagoas|2017-01-15	-1
KEXV01041791|Brazil|RioGrandeDoSul|2017-01-15	-1
KEXV01034946|Brazil|MinasGerais|2016-01-15	-1
KJ194717|Romania|2012-01-15	-1
KEXV01006957|Brazil|MinasGerais|2014-01-15	-1
JN010225|Spain|2010-01-15	-1
KEXV01011921|Brazil|SaoPaulo|2015-01-15	75
MW489727|Italy|2016-01-15	-1
KT203237|Brazil|Parana|Curitiba|2015-01-15	36
KEXV01046684|Brazil|SaoPaulo|2017-01-15	99
EU068449|Angola|2001-01-15	-1
KEXV01012196|Brazil|Paraiba|2014-01-15	-1
EU189702|Brazil|SaoPaulo|2005-01-15	-1
KY639888|Brazil|SaoPaulo|2014-01-15	-1
KEXV01007193|Brazil|MinasGerais|2014-01-15	-1
JQ280921|Romania|2003-01-15	-1
KEXV01043672|Brazil|SaoPaulo|2016-01-15	-1
EU553257|Romania|2007-01-15	364
MT788233|Italy|2009-01-15	259
KEXV01032968|Brazil|Ceara|2016-01-15	-1
MK177659|Spain|2015-01-15	329
MT741471|FrenchGuiana|2016-01-15	-1
KEXV01046243|Brazil|SaoPaulo|2017-01-15	-1
JN010732|Brazil|RioGrandeDoSul|RioGrande|2005-01-15	-1
KEXV01034176|Brazil|Goias|2017-01-15	-1
KEXV01038067|Brazil|Parana|2017-01-15	-1
KEXV01037420|Brazil|Pernambuco|2017-01-15	-1
EU553130|Romania|2005-01-15	295
MN237433|Brazil|SaoPaulo|2015-01-15	176
MH666975|Russia|2015-01-15	-1
AF204046|Romania|1997-01-15	-1
KEXV01036303|Brazil|Para|2017-01-15	-1
EF393958|Brazil|SantaCatarina|2006-01-15	245
KEXV01037253|Brazil|Pernambuco|2017-01-15	-1
JQ280937|Romania|2003-01-15	-1
AY643242|Brazil|SaoPaulo|2003-01-15	-1
KP115535|Brazil|SaoPaulo|2014-01-15	33
KEXV01035397|Brazil|MinasGerais|2017-01-15	-1
AF204042|Romania|1993-01-15	-1
MF545215|Brazil|MatoGrossoDoSul|2011-01-15	-1
EU553225|Romania|2006-01-15	-1
KX888309|Brazil|EspiritoSanto|2015-01-15	221
KEXV01043378|Brazil|SaoPaulo|2016-01-15	-1
KEXV01011832|Brazil|SaoPaulo|2015-01-15	150
KC352099|China|2007-01-15	92
KEXV01044436|Brazil|SaoPaulo|2016-01-15	-1
KEXV01011758|Brazil|SaoPaulo|2015-01-15	160
KEXV01037795|Brazil|Parana|2016-01-15	-1
KEXV01016170|Brazil|SaoPaulo|2015-01-15	-1
KEXV01034973|Brazil|MinasGerais|2016-01-15	-1
JN937064|Angola|2009-01-15	-1
KP231383|Romania|2012-01-15	-1
KX887920|Brazil|Pernambuco|2015-01-15	-1
KEXV01039972|Brazil|RioGrandeDoNorte|2017-01-15	-1
KEXV01037268|Brazil|Pernambuco|2017-01-15	147
KEXV01046375|Brazil|SaoPaulo|2017-01-15	-1
EU189724|Brazil|SaoPaulo|2005-01-15	-1
KEXV01044862|Brazil|SaoPaulo|2016-01-15	35
KEXV01035219|Brazil|MinasGerais|2017-01-15	-1
KEXV01039780|Brazil|RioDeJaneiro|2017-01-15	28
KX838641|Brazil|SaoPaulo|2014-01-15	-1
KEXV01044457|Brazil|SaoPaulo|2016-01-15	-1
KEXV01033695|Brazil|EspiritoSanto|2017-01-15	-1
EU553034|Romania|2003-01-15	-1
KEXV01011779|Brazil|SaoPaulo|2015-01-15	122
KEXV01032410|Brazil|Bahia|2016-01-15	-1
KY640126|Brazil|SaoPaulo|2015-01-15	160
HM025349|Brazil|SaoPaulo|2007-01-15	-1
KEXV01040585|Brazil|RioGrandeDoSul|2016-01-15	-1
EU553035|Romania|2003-01-15	-1
KEXV01011743|Brazil|SaoPaulo|2015-01-15	64
MK177687|Spain|2015-01-15	-1
KEXV01002607|Brazil|Goias|2015-01-15	270
KF922037|Brazil|RioDeJaneiro|2005-01-15	-1
KJ194760|Romania|2012-01-15	-1
KX159004|Romania|2013-01-15	314
KY640016|Brazil|SaoPaulo|2015-01-15	119
KEXV01033664|Brazil|EspiritoSanto|2017-01-15	-1
MF403307|Spain|2010-01-15	-1
KEXV01011455|Brazil|SaoPaulo|2014-01-15	115
JQ619570|Brazil|RioGrandeDoSul|1998-01-15	-1
MK177733|Spain|2015-01-15	329
KEXV01007239|Brazil|MinasGerais|2015-01-15	-1
KEXV01045914|Brazil|SaoPaulo|2017-01-15	-1
KEXV01004963|Brazil|Bahia|2015-01-15	130
KEXV01032581|Brazil|Bahia|2017-01-15	-1
KEXV01033263|Brazil|Ceara|2017-01-15	-1
KT355895|Brazil|Bahia|Salvador|2009-01-15	70
KX838662|Brazil|SaoPaulo|2014-01-15	-1
KEXV01036611|Brazil|Paraiba|2017-01-15	-1
KEXV01036663|Brazil|Pernambuco|2016-01-15	-1
KEXV01046360|Brazil|SaoPaulo|2017-01-15	-1
MT788008|Italy|2014-01-15	110
DQ899704|Brazil|RioDeJaneiro|SantoAntonioDePadua|2004-01-15	-1
MH472283|Germany|2016-01-15	-1
KEXV01038496|Brazil|RioDeJaneiro|2016-01-15	-1
KJ194776|Romania|2012-01-15	361
KEXV01031306|Brazil|SantaCatarina|2015-01-15	-1
KJ194696|Romania|2011-01-15	-1
KEXV01037446|Brazil|Pernambuco|2017-01-15	-1
KY640037|Brazil|SaoPaulo|2015-01-15	207
EU552981|Romania|2003-01-15	-1
KEXV01044001|Brazil|SaoPaulo|2016-01-15	-1
JQ280908|Romania|2007-01-15	-1
KEXV01036753|Brazil|Pernambuco|2016-01-15	-1
AY771484|Brazil|SaoPaulo|SaoPaulo|1999-01-15	-1
KY640154|Brazil|SaoPaulo|2014-01-15	240
MN509102|Brazil|Goias|2014-01-15	243
KF853742|Angola|2009-01-15	-1
EU552982|Romania|2003-01-15	-1
KJ883145|Spain|2010-01-15	-1
MT741456|FrenchGuiana|2012-01-15	166
FJ638437|Brazil|Goias|Goiania|2007-01-15	47
KEXV01042122|Brazil|SantaCatarina|2016-01-15	-1
KEXV01002852|Brazil|Sergipe|2015-01-15	2
FJ591245|Brazil|Parana|2004-01-15	-1
MF403301|Spain|2007-01-15	82
KEXV01036843|Brazil|Pernambuco|2016-01-15	248
EU552997|Romania|2003-01-15	-1
EU032015|Romania|2006-01-15	351
KEXV01002550|Brazil|Goias|2015-01-15	-1
EU553113|Romania|2005-01-15	340
KEXV01007483|Brazil|MinasGerais|2015-01-15	-1
KEXV01011765|Brazil|SaoPaulo|2015-01-15	182
KR066279|Brazil|RioGrandeDoSul|PortoAlegre|2011-01-15	-1
KEXV01042040|Brazil|SantaCatarina|2016-01-15	-1
KEXV01039668|Brazil|RioDeJaneiro|2017-01-15	-1
KEXV01041782|Brazil|RioGrandeDoSul|2017-01-15	-1
KEXV01035255|Brazil|MinasGerais|2017-01-15	-1
KEXV01044684|Brazil|SaoPaulo|2016-01-15	-1
EU552998|Romania|2003-01-15	-1
EU553114|Romania|2005-01-15	-1
MN237461|Brazil|SaoPaulo|2015-01-15	-1
MN528360|Brazil|Para|2014-01-15	68
KP231398|Romania|2013-01-15	-1
MN528221|Brazil|Amapa|2014-01-15	209
KEXV01031722|Brazil|Amazonas|2017-01-15	-1
KEXV01030897|Brazil|Parana|2015-01-15	-1
KEXV01039877|Brazil|RioGrandeDoNorte|2016-01-15	-1
KEXV01039407|Brazil|RioDeJaneiro|2017-01-15	-1
JQ083063|Romania|2007-01-15	-1
KX357233|Brazil|RioDeJaneiro|NovaIguacu|2012-01-15	20
AB640464|Japan|2003-01-15	-1
HM118475|Brazil|SaoPaulo|Santos|2007-01-15	-1
KEXV01036933|Brazil|Pernambuco|2016-01-15	-1
FJ591207|Brazil|Parana|2004-01-15	-1
KEXV01007492|Brazil|MinasGerais|2015-01-15	-1
KEXV01035022|Brazil|MinasGerais|2017-01-15	-1
MT571056|UnitedKingdom|2014-01-15	353
EU553209|Romania|2006-01-15	332
JQ280888|Romania|2005-01-15	-1
KEXV01041363|Brazil|RioGrandeDoSul|2017-01-15	-1
KEXV01034896|Brazil|MinasGerais|2016-01-15	-1
MK177723|Spain|2014-01-15	329
KEXV01015678|Brazil|SaoPaulo|2015-01-15	-1
KEXV01044464|Brazil|SaoPaulo|2016-01-15	-1
KEXV01044795|Brazil|SaoPaulo|2016-01-15	-1
KEXV01041071|Brazil|RioGrandeDoSul|2016-01-15	-1
KEXV01008554|Brazil|RioDeJaneiro|2015-01-15	-1
EU553002|Romania|2003-01-15	-1
KY640059|Brazil|SaoPaulo|2015-01-15	141
KEXV01012307|Brazil|RioGrandeDoNorte|2014-01-15	-1
MN236926|Brazil|SaoPaulo|2015-01-15	207
KEXV01035490|Brazil|MinasGerais|2017-01-15	-1
KEXV01033903|Brazil|Goias|2016-01-15	-1
KEXV01034709|Brazil|MinasGerais|2016-01-15	-1
KEXV01042841|Brazil|SaoPaulo|2015-01-15	-1
KEXV01032335|Brazil|Bahia|2016-01-15	8
HM534136|Brazil|SaoPaulo|2009-01-15	-1
KEXV01041521|Brazil|RioGrandeDoSul|2017-01-15	-1
KEXV01033565|Brazil|EspiritoSanto|2016-01-15	-1
KEXV01015532|Brazil|SaoPaulo|2015-01-15	-1
KEXV01037608|Brazil|Parana|2016-01-15	-1
KEXV01042656|Brazil|SantaCatarina|2017-01-15	-1
KEXV01032677|Brazil|Bahia|2017-01-15	-1
EU741668|Italy|2006-01-15	-1
KEXV01007314|Brazil|MinasGerais|2015-01-15	-1
EU553018|Romania|2003-01-15	-1
KJ883099|Spain|2011-01-15	-1
KP115474|Brazil|SaoPaulo|2014-01-15	-1
HM025199|Brazil|SaoPaulo|2006-01-15	-1
KJ194823|Romania|2013-01-15	366
KJ194743|Romania|2012-01-15	-1
KEXV01007293|Brazil|MinasGerais|2015-01-15	-1
KEXV01008629|Brazil|RioDeJaneiro|2015-01-15	-1
KEXV01041423|Brazil|RioGrandeDoSul|2017-01-15	-1
EU553019|Romania|2003-01-15	-1
KEXV01037312|Brazil|Pernambuco|2017-01-15	-1
KEXV01042625|Brazil|SantaCatarina|2017-01-15	-1
KEXV01032773|Brazil|Bahia|2017-01-15	8
KEXV01032260|Brazil|Bahia|2016-01-15	-1
KJ194744|Romania|2012-01-15	-1
MN237483|Brazil|SaoPaulo|2015-01-15	278
MN235970|Brazil|SaoPaulo|2014-01-15	-1
KJ883117|Spain|2012-01-15	331
KEXV01045611|Brazil|SaoPaulo|2017-01-15	-1
KEXV01034160|Brazil|Goias|2017-01-15	-1
HM025053|Brazil|SaoPaulo|2006-01-15	-1
KEXV01045206|Brazil|SaoPaulo|2017-01-15	-1
KEXV01034681|Brazil|MinasGerais|2016-01-15	-1
MH073458|Germany|2012-01-15	61
KEXV01045868|Brazil|SaoPaulo|2017-01-15	-1
JN195885|Brazil|SaoPaulo|SaoPaulo|2006-01-15	-1
KEXV01034969|Brazil|MinasGerais|2016-01-15	-1
KX159079|Romania|2013-01-15	-1
KEXV01040603|Brazil|RioGrandeDoSul|2016-01-15	-1
KEXV01008583|Brazil|RioDeJaneiro|2015-01-15	-1
MT570665|UnitedKingdom|2016-01-15	-1
EU552950|Romania|2003-01-15	-1
KX888304|Brazil|EspiritoSanto|2015-01-15	-1
KEXV01040255|Brazil|RioGrandeDoSul|2016-01-15	-1
KEXV01035321|Brazil|MinasGerais|2017-01-15	-1
KEXV01033363|Brazil|DistritoFederal|2016-01-15	-1
OM914690|Spain|2013-01-15	241
KEXV01039775|Brazil|RioDeJaneiro|2017-01-15	-1
EU552965|Romania|2003-01-15	374
KY967236|Hungary|2016-01-15	229
MN971876|Brazil|Maranhao|2016-01-15	293
KT203239|Brazil|Parana|Curitiba|2015-01-15	36
MF403312|Spain|2011-01-15	-1
KX887970|Brazil|Pernambuco|2015-01-15	274
EU189731|Brazil|SaoPaulo|2006-01-15	-1
MN236329|Brazil|SaoPaulo|2014-01-15	-1
KEXV01004833|Brazil|Bahia|2015-01-15	-1
HQ585029|Brazil|SaoPaulo|2007-01-15	276
KEXV01041740|Brazil|RioGrandeDoSul|2017-01-15	-1
DQ899685|Brazil|RioDeJaneiro|2003-01-15	-1
EU552966|Romania|2003-01-15	-1
KEXV01037325|Brazil|Pernambuco|2017-01-15	7
MN528367|Brazil|Para|2016-01-15	41
KEXV01007341|Brazil|MinasGerais|2015-01-15	-1
AF005494|Brazil|RioDeJaneiro|RioDeJaneiro|1993-01-15	-1
EU553252|Romania|2006-01-15	355
KEXV01045853|Brazil|SaoPaulo|2017-01-15	-1
JQ083031|Romania|2007-01-15	225
HM025295|Brazil|SaoPaulo|2006-01-15	-1
AY377435|Italy|2000-01-15	-1
MG365767|Brazil|RioDeJaneiro|2008-01-15	-1
EU553253|Romania|2006-01-15	-1
EU553173|Romania|2005-01-15	381
KEXV01046506|Brazil|SaoPaulo|2017-01-15	-1
EU553093|Romania|2004-01-15	-1
KEXV01045743|Brazil|SaoPaulo|2017-01-15	-1
KEXV01011793|Brazil|SaoPaulo|2015-01-15	162
KEXV01037415|Brazil|Pernambuco|2017-01-15	-1
KEXV01016007|Brazil|SaoPaulo|2015-01-15	-1
MN236424|Brazil|SaoPaulo|2014-01-15	137
KX159062|Romania|2014-01-15	-1
KEXV01016338|Brazil|SaoPaulo|2015-01-15	-1
MN236602|Brazil|SaoPaulo|2015-01-15	247
KEXV01012197|Brazil|Paraiba|2014-01-15	-1
GQ401323|Brazil|SantaCatarina|2007-01-15	-1
KEXV01045633|Brazil|SaoPaulo|2017-01-15	-1
KEXV01036722|Brazil|Pernambuco|2016-01-15	-1
KEXV01011683|Brazil|SaoPaulo|2015-01-15	111
JQ083047|Romania|2007-01-15	-1
KX159063|Romania|2014-01-15	-1
KEXV01016302|Brazil|SaoPaulo|2015-01-15	-1
KEXV01043715|Brazil|SaoPaulo|2016-01-15	-1
GQ398854|Italy|2005-01-15	-1
EU553189|Romania|2005-01-15	-1
AY877172|Brazil|SaoPaulo|2003-01-15	-1
EU553061|Romania|2003-01-15	368
HV0248|Brazil|Bahia|2015-04-10	8
HM191573|Romania|2004-01-15	190
KEXV01043605|Brazil|SaoPaulo|2016-01-15	-1
MN236204|Brazil|SaoPaulo|2014-01-15	-1
MW489694|Italy|2014-01-15	17
KEXV01040795|Brazil|RioGrandeDoSul|2016-01-15	-1
EU553062|Romania|2003-01-15	-1
KT998267|FrenchGuiana|2012-01-15	166
KEXV01033617|Brazil|EspiritoSanto|2016-01-15	-1
KEXV01046748|Brazil|SaoPaulo|2017-01-15	-1
MT741459|FrenchGuiana|2013-01-15	-1
KEXV01044382|Brazil|SaoPaulo|2016-01-15	-1
KJ194711|Romania|2012-01-15	-1
KEXV01029751|Brazil|Pernambuco|2015-01-15	-1
KEXV01032318|Brazil|Bahia|2016-01-15	70
KJ194679|Romania|2012-01-15	-1
KEXV01036320|Brazil|Para|2017-01-15	-1
KEXV01012234|Brazil|Paraiba|2015-01-15	-1
KEXV01016249|Brazil|SaoPaulo|2015-01-15	-1
KEXV01042973|Brazil|SaoPaulo|2016-01-15	-1
KEXV01040632|Brazil|RioGrandeDoSul|2016-01-15	-1
KEXV01035009|Brazil|MinasGerais|2017-01-15	-1
KJ194712|Romania|2012-01-15	-1
JQ585339|Cuba|2009-01-15	-1
JN010236|Spain|2010-01-15	-1
FJ638432|Brazil|Goias|Goiania|2007-01-15	46
KP121018|Turkey|2012-01-15	-1
KEXV01009362|Brazil|RioGrandeDoSul|2015-01-15	-1
KEXV01015450|Brazil|SaoPaulo|2015-01-15	-1
KJ636027|Cyprus|2012-01-15	-1
KJ194807|Romania|2013-01-15	-1
GU121182|Brazil|Bahia|FeiraDeSantana|2007-01-15	-1
KEXV01033739|Brazil|EspiritoSanto|2017-01-15	-1
JN937089|Angola|2010-01-15	-1
KEXV01007488|Brazil|MinasGerais|2015-01-15	-1
EU248476|Belgium|2003-01-15	-1
KEXV01035018|Brazil|MinasGerais|2017-01-15	-1
KEXV01016029|Brazil|SaoPaulo|2015-01-15	-1
KEXV01032718|Brazil|Bahia|2017-01-15	105
MK064264|Germany|2013-01-15	91
AF204040|Romania|1997-01-15	-1
KEXV01033526|Brazil|EspiritoSanto|2016-01-15	-1
JX460432|UnitedStates|2010-01-15	-1
HM025081|Brazil|SaoPaulo|2006-01-15	-1
KEXV01045234|Brazil|SaoPaulo|2017-01-15	-1
KEXV01034105|Brazil|Goias|2017-01-15	243
HM191558|Romania|2003-01-15	328
HM534075|Brazil|SaoPaulo|2009-01-15	-1
KF782738|Brazil|Maranhao|2012-01-15	-1
KEXV01035486|Brazil|MinasGerais|2017-01-15	-1
JQ280932|Romania|2003-01-15	-1
GU288768|Brazil|SaoPaulo|2006-01-15	-1
KEXV01045455|Brazil|SaoPaulo|2017-01-15	-1
EU553220|Romania|2006-01-15	-1
EU553268|Romania|2007-01-15	-1
KEXV01041158|Brazil|RioGrandeDoSul|2017-01-15	-1
KEXV01016124|Brazil|SaoPaulo|2015-01-15	-1
KEXV01042095|Brazil|SantaCatarina|2016-01-15	-1
EU553221|Romania|2006-01-15	-1
KEXV01034820|Brazil|MinasGerais|2016-01-15	140
KEXV01038691|Brazil|RioDeJaneiro|2016-01-15	-1
KEXV01045345|Brazil|SaoPaulo|2017-01-15	-1
EU553141|Romania|2005-01-15	296
MH472454|Germany|2017-01-15	337
KEXV01007622|Brazil|MinasGerais|2016-01-15	-1
EU552949|Romania|2003-01-15	-1
KJ883107|Spain|2012-01-15	-1
KX158994|Romania|2013-01-15	-1
KEXV01043758|Brazil|SaoPaulo|2016-01-15	-1
KEXV01014832|Brazil|SaoPaulo|2014-01-15	-1
KEXV01034030|Brazil|Goias|2017-01-15	63
KEXV01004816|Brazil|Bahia|2015-01-15	-1
KEXV01014427|Brazil|SaoPaulo|2014-01-15	-1
KX159030|Romania|2014-01-15	-1
MH471851|Germany|2013-01-15	250
KEXV01037272|Brazil|Pernambuco|2017-01-15	213
EU822710|Spain|2007-01-15	303
KEXV01034437|Brazil|Maranhao|2017-01-15	-1
KEXV01012403|Brazil|RioGrandeDoSul|2015-01-15	-1
KEXV01012219|Brazil|Paraiba|2014-01-15	-1
EU553236|Romania|2006-01-15	-1
MT741460|FrenchGuiana|2013-01-15	9
KEXV01007113|Brazil|MinasGerais|2014-01-15	-1
KEXV01002713|Brazil|Maranhao|2015-01-15	117
JQ083015|Romania|2007-01-15	-1
KEXV01038381|Brazil|RioDeJaneiro|2016-01-15	-1
MN178975|DemocraticRepublicCongo|2008-01-15	-1
KEXV01043648|Brazil|SaoPaulo|2016-01-15	-1
AY643224|Brazil|SaoPaulo|2002-01-15	-1
EU553237|Romania|2006-01-15	-1
MN237490|Brazil|SaoPaulo|2016-01-15	-1
KEXV01036838|Brazil|Pernambuco|2016-01-15	-1
EU553157|Romania|2005-01-15	-1
KY190977|France|2008-01-15	-1
KU685571|Spain|2015-01-15	-1
EU553077|Romania|2004-01-15	-1
EF393928|Brazil|RioGrandeDoSul|2006-01-15	18
KEXV01036996|Brazil|Pernambuco|2016-01-15	-1
KEXV01037362|Brazil|Pernambuco|2017-01-15	-1
KEXV01043853|Brazil|SaoPaulo|2016-01-15	211
EU553030|Romania|2003-01-15	-1
EF120082|Argentina|2003-01-15	-1
KEXV01032397|Brazil|Bahia|2016-01-15	-1
KEXV01035317|Brazil|MinasGerais|2017-01-15	-1
KEXV01016330|Brazil|SaoPaulo|2015-01-15	-1
KX159047|Romania|2014-01-15	-1
KEXV01043743|Brazil|SaoPaulo|2016-01-15	-1
KEXV01043007|Brazil|SaoPaulo|2016-01-15	-1
KEXV01036229|Brazil|Para|2017-01-15	-1
KEXV01043338|Brazil|SaoPaulo|2016-01-15	-1
MK177744|Spain|2015-01-15	329
KEXV01043669|Brazil|SaoPaulo|2016-01-15	-1
EU553045|Romania|2003-01-15	253
KEXV01040159|Brazil|Roraima|2017-01-15	-1
KEXV01029869|Brazil|Roraima|2015-01-15	-1
KEXV01036639|Brazil|Paraiba|2017-01-15	-1
KEXV01014633|Brazil|SaoPaulo|2014-01-15	-1
MN236741|Brazil|SaoPaulo|2015-01-15	283
EU553046|Romania|2003-01-15	378
KEXV01035280|Brazil|MinasGerais|2017-01-15	-1
KEXV01034958|Brazil|MinasGerais|2016-01-15	-1
KEXV01007291|Brazil|MinasGerais|2015-01-15	-1
KEXV01041285|Brazil|RioGrandeDoSul|2017-01-15	-1
KEXV01041020|Brazil|RioGrandeDoSul|2016-01-15	-1
KJ194771|Romania|2012-01-15	-1
KX159015|Romania|2013-01-15	-1
KJ883094|Spain|2011-01-15	-1
FJ591539|Brazil|Parana|2006-01-15	-1
KJ194691|Romania|2011-01-15	297
AY643239|Brazil|SaoPaulo|2003-01-15	317
HV0151|Brazil|Bahia|2015-01-23	-1
KY581486|Brazil|Ceara|2014-01-15	-1
KEXV01037692|Brazil|Parana|2016-01-15	-1
KEXV01036422|Brazil|Para|2017-01-15	-1
JQ280903|Romania|2007-01-15	-1
KEXV01044507|Brazil|SaoPaulo|2016-01-15	-1
KEXV01007609|Brazil|MinasGerais|2015-01-15	-1
KEXV01011829|Brazil|SaoPaulo|2015-01-15	283
KEXV01036314|Brazil|Para|2017-01-15	-1
MN908888|China|2010-01-15	-1
KEXV01012530|Brazil|RioGrandeDoSul|2015-01-15	-1
KEXV01035072|Brazil|MinasGerais|2017-01-15	-1
JN195832|Brazil|SaoPaulo|SaoPaulo|2003-01-15	-1
KEXV01036682|Brazil|Pernambuco|2016-01-15	-1
KEXV01008872|Brazil|RioDeJaneiro|2015-01-15	-1
KJ194787|Romania|2012-01-15	-1
KEXV01044712|Brazil|SaoPaulo|2016-01-15	-1
KEXV01040063|Brazil|Roraima|2016-01-15	-1
EU032010|Romania|2006-01-15	351
KEXV01035652|Brazil|MatoGrossoDoSul|2017-01-15	-1
KEXV01046777|Brazil|SaoPaulo|2017-01-15	-1
KEXV01006987|Brazil|MinasGerais|2014-01-15	-1
MN237532|Brazil|SaoPaulo|2014-01-15	-1
EU552993|Romania|2003-01-15	-1
KEXV01043103|Brazil|SaoPaulo|2016-01-15	-1
MN179191|DemocraticRepublicCongo|2008-01-15	-1
KEXV01043765|Brazil|SaoPaulo|2016-01-15	-1
KEXV01014434|Brazil|SaoPaulo|2014-01-15	-1
KEXV01039538|Brazil|RioDeJaneiro|2017-01-15	-1
JN010226|Spain|2010-01-15	309
KEXV01031629|Brazil|Amazonas|2016-01-15	-1
KF853617|Angola|2009-01-15	-1
JX300955|Romania|2007-01-15	-1
KC340440|Spain|2009-01-15	-1
KEXV01035111|Brazil|MinasGerais|2017-01-15	-1
JQ083012|Romania|2004-01-15	-1
MF403302|Spain|2012-01-15	-1
EU553204|Romania|2006-01-15	333
KEXV01007364|Brazil|MinasGerais|2015-01-15	-1
MK543523|Angola|2018-01-15	-1
FJ771009|Brazil|SaoPaulo|2006-01-15	-1
KEXV01046467|Brazil|SaoPaulo|2017-01-15	-1
EU553205|Romania|2006-01-15	370
JN195934|Brazil|SaoPaulo|SaoPaulo|2007-01-15	-1
KEXV01045042|Brazil|SaoPaulo|2017-01-15	-1
EU553125|Romania|2005-01-15	360
KEXV01033390|Brazil|DistritoFederal|2016-01-15	-1
KEXV01015308|Brazil|SaoPaulo|2014-01-15	-1
KEXV01033612|Brazil|EspiritoSanto|2016-01-15	-1
KEXV01016042|Brazil|SaoPaulo|2015-01-15	-1
KEXV01036695|Brazil|Pernambuco|2016-01-15	-1
KP115538|Brazil|SaoPaulo|2014-01-15	66
KEXV01043455|Brazil|SaoPaulo|2016-01-15	-1
JQ083074|Romania|2007-01-15	224
KEXV01046100|Brazil|SaoPaulo|2017-01-15	-1
KEXV01043786|Brazil|SaoPaulo|2016-01-15	-1
KX887965|Brazil|Pernambuco|2015-01-15	94
KEXV01034752|Brazil|MinasGerais|2016-01-15	188
MN509165|Brazil|Goias|2014-01-15	243
KEXV01046762|Brazil|SaoPaulo|2017-01-15	-1
KEXV01016299|Brazil|SaoPaulo|2015-01-15	-1
KEXV01046026|Brazil|SaoPaulo|2017-01-15	-1
KEXV01046357|Brazil|SaoPaulo|2017-01-15	-1
EU189706|Brazil|SaoPaulo|2005-01-15	-1
KEXV01033137|Brazil|Ceara|2017-01-15	-1
JQ083075|Romania|2007-01-15	-1
KEXV01043750|Brazil|SaoPaulo|2016-01-15	-1
KF922183|Brazil|RioDeJaneiro|2007-01-15	-1
JN937051|Angola|2009-01-15	-1
KEXV01046247|Brazil|SaoPaulo|2017-01-15	-1
KEXV01036785|Brazil|Pernambuco|2016-01-15	-1
EU553013|Romania|2003-01-15	365
KEXV01036121|Brazil|Para|2016-01-15	-1
KEXV01036950|Brazil|Pernambuco|2016-01-15	-1
MT570389|UnitedKingdom|2015-01-15	307
EU553014|Romania|2003-01-15	-1
KEXV01011946|Brazil|SaoPaulo|2015-01-15	142
KEXV01033948|Brazil|Goias|2016-01-15	-1
KEXV01036717|Brazil|Pernambuco|2016-01-15	-1
AY643246|Brazil|SaoPaulo|2003-01-15	35
KEXV01036275|Brazil|Para|2017-01-15	-1
KEXV01033521|Brazil|EspiritoSanto|2016-01-15	-1
KEXV01007412|Brazil|MinasGerais|2015-01-15	-1
KEXV01016284|Brazil|SaoPaulo|2015-01-15	-1
KJ883128|Spain|2012-01-15	-1
KEXV01034816|Brazil|MinasGerais|2016-01-15	-1
MH073533|Germany|2013-01-15	26
EU553109|Romania|2004-01-15	371
MN236474|Brazil|SaoPaulo|2015-01-15	-1
KEXV01046599|Brazil|SaoPaulo|2017-01-15	-1
EU553029|Romania|2003-01-15	-1
JQ280919|Romania|2008-01-15	-1
KEXV01004951|Brazil|Bahia|2015-01-15	-1
KEXV01043661|Brazil|SaoPaulo|2016-01-15	265
KT950985|Brazil|Bahia|VerificarCidade|2012-01-15	8
KEXV01037074|Brazil|Pernambuco|2017-01-15	-1
MW489618|Italy|2015-01-15	-1
HM102342|Portugal|2003-01-15	-1
KY640019|Brazil|SaoPaulo|2015-01-15	283
KX357294|Brazil|RioDeJaneiro|NovaIguacu|2015-01-15	-1
MN237458|Brazil|SaoPaulo|2015-01-15	-1
KEXV01041009|Brazil|RioGrandeDoSul|2016-01-15	-1
KEXV01043220|Brazil|SaoPaulo|2016-01-15	172
MT417764|Belgium|2017-01-15	291
KJ194755|Romania|2012-01-15	-1
MN237422|Brazil|SaoPaulo|2015-01-15	150
AY877230|Brazil|SaoPaulo|1996-01-15	-1
KEXV01014551|Brazil|SaoPaulo|2014-01-15	-1
KR066295|Brazil|RioGrandeDoSul|PortoAlegre|2013-01-15	-1
KEXV01036798|Brazil|Pernambuco|2016-01-15	-1
MT417765|Belgium|2017-01-15	291
EU552960|Romania|2003-01-15	-1
MN237526|Brazil|SaoPaulo|2016-01-15	178
MG943639|UnitedStates|2016-01-15	231
AY643231|Brazil|SaoPaulo|2003-01-15	-1
KEXV01038592|Brazil|RioDeJaneiro|2016-01-15	-1
HM025501|Brazil|SaoPaulo|2007-01-15	-1
MT788236|IT|2018-01-15	372
